"country","year","currency","inflation","stockmarket","domdebt","extdebt","banking"
"Egypt",1957,0,0,NA,0,0,0
"Egypt",1958,0,0,NA,0,0,0
"Egypt",1959,0,0,NA,0,0,0
"Egypt",1960,0,0,NA,0,0,0
"Egypt",1961,0,0,NA,0,0,0
"Egypt",1962,1,0,NA,0,0,0
"Egypt",1963,0,0,NA,0,0,0
"Egypt",1964,0,0,NA,0,0,0
"Egypt",1965,0,0,NA,0,0,0
"Egypt",1966,0,0,NA,0,0,0
"Egypt",1967,0,0,NA,0,0,0
"Egypt",1968,0,0,NA,0,0,0
"Egypt",1969,0,0,NA,0,0,0
"Egypt",1970,0,0,NA,0,0,0
"Egypt",1971,0,0,NA,0,0,0
"Egypt",1972,0,0,NA,0,0,0
"Egypt",1973,0,0,NA,0,0,0
"Egypt",1974,0,0,NA,0,0,0
"Egypt",1975,0,0,NA,0,0,0
"Egypt",1976,0,0,NA,0,0,0
"Egypt",1977,0,0,NA,0,0,0
"Egypt",1978,0,0,NA,0,0,0
"Egypt",1979,1,0,NA,0,0,0
"Egypt",1980,0,1,NA,0,0,0
"Egypt",1981,0,0,NA,0,0,1
"Egypt",1982,0,0,NA,0,0,1
"Egypt",1983,0,0,NA,0,0,1
"Egypt",1984,0,0,NA,0,1,0
"Egypt",1985,0,0,NA,0,0,0
"Egypt",1986,0,1,NA,0,0,0
"Egypt",1987,0,1,NA,0,0,0
"Egypt",1988,0,0,NA,0,0,0
"Egypt",1989,1,1,NA,0,0,0
"Egypt",1990,1,1,NA,0,0,1
"Egypt",1991,1,0,NA,0,0,1
"Egypt",1992,0,1,NA,0,0,1
"Egypt",1993,0,0,NA,0,0,1
"Egypt",1994,0,0,NA,0,0,1
"Egypt",1995,0,0,NA,0,0,1
"Egypt",1996,0,0,NA,0,0,0
"Egypt",1997,0,0,NA,0,0,0
"Egypt",1998,0,0,NA,0,0,0
"Egypt",1999,0,0,NA,0,0,0
"Egypt",2000,0,0,NA,0,0,0
"Egypt",2001,1,0,NA,0,0,0
"China",1816,0,0,0,0,0,0
"China",1817,0,0,0,0,0,0
"China",1818,0,0,0,0,0,0
"China",1819,0,0,0,0,0,0
"China",1820,0,0,0,0,0,0
"China",1821,0,0,0,0,0,0
"China",1822,0,0,0,0,0,0
"China",1823,0,0,0,0,0,0
"China",1824,0,0,0,0,0,0
"China",1825,0,0,0,0,0,0
"China",1826,0,0,0,0,0,0
"China",1827,0,0,0,0,0,0
"China",1828,0,0,0,0,0,0
"China",1829,0,0,0,0,0,0
"China",1830,0,0,0,0,0,0
"China",1831,0,0,0,0,0,0
"China",1832,0,0,0,0,0,0
"China",1833,0,0,0,0,0,0
"China",1834,0,0,0,0,0,0
"China",1835,0,0,0,0,0,0
"China",1836,0,0,0,0,0,0
"China",1837,0,0,0,0,0,0
"China",1838,0,0,0,0,0,0
"China",1839,0,0,0,0,0,0
"China",1840,0,0,0,0,0,0
"China",1841,0,0,0,0,0,0
"China",1842,0,0,0,0,0,0
"China",1843,0,0,0,0,0,0
"China",1844,0,0,0,0,0,0
"China",1845,0,0,0,0,0,0
"China",1846,0,0,0,0,0,0
"China",1847,0,0,0,0,0,0
"China",1848,0,0,0,0,0,0
"China",1849,0,0,0,0,0,0
"China",1850,0,0,0,0,0,0
"China",1851,0,0,0,0,0,0
"China",1852,0,0,0,0,0,0
"China",1853,0,0,0,0,0,0
"China",1854,0,0,0,0,0,0
"China",1855,0,0,0,0,0,0
"China",1856,0,0,0,0,0,0
"China",1857,0,1,0,0,0,0
"China",1858,0,0,0,0,0,0
"China",1859,0,0,0,0,0,0
"China",1860,0,0,0,0,0,0
"China",1861,0,1,0,0,0,0
"China",1862,0,1,0,0,0,0
"China",1863,0,0,0,0,0,1
"China",1864,0,0,0,0,0,0
"China",1865,0,0,0,0,0,0
"China",1866,0,0,0,0,0,1
"China",1867,0,0,0,0,0,1
"China",1868,0,0,0,0,0,0
"China",1869,0,0,0,0,0,0
"China",1870,0,0,0,0,0,0
"China",1871,0,0,0,0,0,0
"China",1872,0,0,0,0,0,0
"China",1873,0,0,0,0,0,1
"China",1874,0,0,0,0,0,0
"China",1875,0,0,0,0,0,0
"China",1876,0,0,0,0,0,0
"China",1877,0,0,0,0,0,0
"China",1878,0,0,0,0,0,0
"China",1879,0,0,0,0,0,0
"China",1880,0,0,0,0,0,0
"China",1881,0,0,0,0,0,0
"China",1882,0,1,0,0,0,0
"China",1883,0,0,0,0,0,1
"China",1884,0,0,0,0,0,1
"China",1885,0,0,0,0,0,0
"China",1886,0,1,0,0,0,0
"China",1887,0,0,0,0,0,0
"China",1888,0,0,0,0,0,0
"China",1889,0,0,0,0,0,0
"China",1890,0,0,0,0,0,0
"China",1891,0,0,0,0,0,0
"China",1892,1,0,0,0,0,0
"China",1893,1,0,0,0,0,0
"China",1894,0,0,0,0,0,0
"China",1895,0,0,0,0,0,0
"China",1896,0,0,0,0,0,0
"China",1897,0,0,0,0,0,1
"China",1898,0,1,0,0,0,0
"China",1899,0,0,0,0,0,0
"China",1900,0,0,0,0,0,0
"China",1901,1,0,0,0,0,0
"China",1902,0,0,0,0,0,0
"China",1903,0,0,0,0,0,0
"China",1904,0,0,0,0,0,0
"China",1905,0,0,0,0,0,0
"China",1906,0,0,0,0,0,0
"China",1907,0,0,0,0,0,0
"China",1908,0,0,0,0,0,0
"China",1909,0,0,0,0,0,0
"China",1910,0,0,0,0,0,1
"China",1911,0,1,0,0,0,1
"China",1912,0,0,0,0,0,1
"China",1913,0,0,0,0,0,0
"China",1914,0,0,0,0,0,0
"China",1915,0,0,0,0,0,0
"China",1916,0,0,0,0,0,0
"China",1917,0,0,0,0,0,0
"China",1918,0,0,0,0,0,0
"China",1919,1,0,0,0,0,0
"China",1920,1,1,0,0,0,0
"China",1921,1,0,0,1,1,0
"China",1922,0,0,0,0,1,0
"China",1923,0,0,0,0,1,1
"China",1924,0,0,0,0,1,1
"China",1925,1,0,0,0,1,1
"China",1926,0,1,0,0,1,0
"China",1927,0,0,0,0,1,0
"China",1928,1,0,0,0,1,0
"China",1929,1,0,0,0,1,0
"China",1930,0,0,0,0,1,0
"China",1931,1,0,0,0,1,1
"China",1932,1,0,0,1,1,0
"China",1933,0,0,0,0,1,0
"China",1934,0,0,0,0,1,1
"China",1935,1,0,0,0,1,1
"China",1936,0,0,0,0,1,1
"China",1937,0,1,0,0,0,1
"China",1938,1,0,0,0,0,0
"China",1939,1,1,0,0,1,0
"China",1940,1,1,0,0,1,0
"China",1941,0,1,0,0,1,0
"China",1942,0,1,0,0,1,0
"China",1943,1,1,0,0,1,0
"China",1944,1,1,0,0,1,0
"China",1945,1,1,0,0,1,0
"China",1946,1,1,0,0,1,0
"China",1947,1,1,0,0,1,0
"China",1948,2,1,0,0,1,0
"China",1949,1,0,0,0,1,0
"China",1950,0,0,0,0,0,0
"China",1951,0,0,0,0,0,0
"China",1952,0,0,0,0,0,0
"China",1953,0,0,0,0,0,0
"China",1954,0,0,0,0,0,0
"China",1955,1,0,0,0,0,0
"China",1956,0,0,0,0,0,0
"China",1957,0,0,0,0,0,0
"China",1958,0,0,0,0,0,0
"China",1959,0,0,0,0,0,0
"China",1960,0,0,0,0,0,0
"China",1961,0,0,0,0,0,0
"China",1962,0,0,0,0,0,0
"China",1963,0,0,0,0,0,0
"China",1964,0,0,0,0,0,0
"China",1965,0,0,0,0,0,0
"China",1966,0,0,0,0,0,0
"China",1967,0,0,0,0,0,0
"China",1968,0,0,0,0,0,0
"China",1969,0,0,0,0,0,0
"China",1970,0,0,0,0,0,0
"China",1971,0,0,0,0,0,0
"China",1972,0,0,0,0,0,0
"China",1973,0,0,0,0,0,0
"China",1974,0,0,0,0,0,0
"China",1975,0,0,0,0,0,0
"China",1976,0,0,0,0,0,0
"China",1977,0,0,0,0,0,0
"China",1978,0,0,0,0,0,0
"China",1979,0,0,0,0,0,0
"China",1980,0,0,0,0,0,0
"China",1981,0,0,0,0,0,0
"China",1982,0,0,0,0,0,0
"China",1983,0,0,0,0,0,0
"China",1984,1,0,0,0,0,0
"China",1985,0,0,0,0,0,0
"China",1986,1,0,0,0,0,0
"China",1987,0,0,0,0,0,0
"China",1988,0,0,0,0,0,0
"China",1989,1,0,0,0,0,0
"China",1990,0,0,0,0,0,0
"China",1991,0,0,0,0,0,0
"China",1992,0,0,0,0,0,1
"China",1993,0,0,1,0,0,1
"China",1994,1,1,1,0,0,1
"China",1995,0,0,1,0,0,1
"China",1996,0,0,0,0,0,1
"China",1997,0,0,0,0,0,1
"China",1998,0,0,0,0,0,1
"China",1999,0,0,0,0,0,1
"China",2000,0,0,0,0,0,0
"China",2001,0,0,1,0,0,0
"Taiwan",1949,2,0,NA,0,0,0
"Taiwan",1950,1,0,NA,0,0,0
"Taiwan",1951,1,0,NA,0,0,0
"Taiwan",1952,1,0,NA,0,0,0
"Taiwan",1953,0,0,NA,0,0,0
"Taiwan",1954,0,0,NA,0,0,0
"Taiwan",1955,1,0,NA,0,0,0
"Taiwan",1956,1,0,NA,0,0,0
"Taiwan",1957,0,0,NA,0,0,0
"Taiwan",1958,0,0,NA,0,0,0
"Taiwan",1959,0,0,NA,0,0,0
"Taiwan",1960,0,0,NA,0,0,0
"Taiwan",1961,0,0,NA,0,0,0
"Taiwan",1962,0,0,NA,0,0,0
"Taiwan",1963,0,0,NA,0,0,0
"Taiwan",1964,0,0,NA,0,0,0
"Taiwan",1965,0,0,NA,0,0,0
"Taiwan",1966,0,0,NA,0,0,0
"Taiwan",1967,0,0,NA,0,0,0
"Taiwan",1968,0,0,NA,0,0,0
"Taiwan",1969,0,0,NA,0,0,0
"Taiwan",1970,0,0,NA,0,0,0
"Taiwan",1971,0,0,NA,0,0,0
"Taiwan",1972,1,0,NA,0,0,0
"Taiwan",1973,0,1,NA,0,0,0
"Taiwan",1974,0,0,NA,0,0,0
"Taiwan",1975,0,0,NA,0,0,0
"Taiwan",1976,0,0,NA,0,0,0
"Taiwan",1977,0,0,NA,0,0,0
"Taiwan",1978,0,0,NA,0,0,0
"Taiwan",1979,0,0,NA,0,0,0
"Taiwan",1980,0,0,NA,0,0,0
"Taiwan",1981,0,0,NA,0,0,0
"Taiwan",1982,0,0,NA,0,0,0
"Taiwan",1983,0,0,NA,0,0,1
"Taiwan",1984,0,0,NA,0,0,1
"Taiwan",1985,0,0,NA,0,0,0
"Taiwan",1986,0,0,NA,0,0,0
"Taiwan",1987,0,0,NA,0,0,0
"Taiwan",1988,0,0,NA,0,0,0
"Taiwan",1989,0,0,NA,0,0,0
"Taiwan",1990,0,0,NA,0,0,0
"Taiwan",1991,0,0,NA,0,0,0
"Taiwan",1992,0,0,NA,0,0,0
"Taiwan",1993,0,0,NA,0,0,0
"Taiwan",1994,0,0,NA,0,0,0
"Taiwan",1995,0,0,NA,0,0,1
"Taiwan",1996,0,0,NA,0,0,0
"Taiwan",1997,0,0,NA,0,0,1
"Taiwan",1998,1,0,NA,0,0,0
"Korea",1887,0,0,0,0,0,0
"Korea",1888,0,1,0,0,0,0
"Korea",1889,0,0,0,0,0,0
"Korea",1890,0,0,0,0,0,0
"Korea",1891,0,0,0,0,0,0
"Korea",1892,0,1,0,0,0,0
"Korea",1893,0,0,0,0,0,0
"Korea",1894,0,1,0,0,0,0
"Korea",1895,0,0,0,0,0,0
"Korea",1896,0,0,0,0,0,0
"Korea",1897,0,0,0,0,0,0
"Korea",1898,0,1,0,0,0,0
"Korea",1899,0,0,0,0,0,0
"Korea",1900,0,1,0,0,0,0
"Korea",1901,0,0,0,0,0,0
"Korea",1902,0,0,0,0,0,0
"Korea",1903,0,0,0,0,0,0
"Korea",1904,0,0,0,0,0,0
"Korea",1905,0,0,0,0,0,0
"Korea",1948,1,0,0,0,0,0
"Korea",1949,1,1,0,0,0,0
"Korea",1950,1,1,0,0,0,0
"Korea",1951,1,1,0,0,0,0
"Korea",1952,1,1,0,0,0,0
"Korea",1953,0,1,0,0,0,0
"Korea",1954,1,1,0,0,0,0
"Korea",1955,1,0,0,0,0,0
"Korea",1956,0,1,0,0,0,0
"Korea",1957,0,0,0,0,0,0
"Korea",1958,0,0,0,0,0,0
"Korea",1959,0,0,0,0,0,0
"Korea",1960,0,0,0,0,0,0
"Korea",1961,0,0,0,0,0,0
"Korea",1962,1,0,0,0,0,0
"Korea",1963,1,0,1,0,0,0
"Korea",1964,0,0,1,0,0,0
"Korea",1965,0,0,1,0,0,0
"Korea",1966,1,0,1,0,0,0
"Korea",1967,0,0,0,0,0,0
"Korea",1968,0,0,0,0,0,0
"Korea",1969,0,0,0,0,0,0
"Korea",1970,1,0,0,0,0,0
"Korea",1971,0,0,0,0,0,0
"Korea",1972,0,0,0,0,0,0
"Korea",1973,0,0,0,0,0,0
"Korea",1974,0,1,1,0,0,0
"Korea",1975,1,0,0,0,0,0
"Korea",1976,0,0,0,0,0,0
"Korea",1977,0,0,0,0,0,0
"Korea",1978,0,0,1,0,0,0
"Korea",1979,1,0,1,0,0,0
"Korea",1980,1,1,1,0,0,0
"Korea",1981,0,1,0,0,0,0
"Korea",1982,0,0,0,0,0,0
"Korea",1983,0,0,0,0,0,1
"Korea",1984,0,0,0,0,0,0
"Korea",1985,0,0,0,0,0,1
"Korea",1986,0,0,0,0,0,1
"Korea",1987,0,0,0,0,0,1
"Korea",1988,0,0,0,0,0,1
"Korea",1989,0,0,1,0,0,0
"Korea",1990,0,0,1,0,0,0
"Korea",1991,0,0,1,0,0,0
"Korea",1992,0,0,0,0,0,0
"Korea",1993,0,0,0,0,0,0
"Korea",1994,0,0,0,0,0,0
"Korea",1995,0,0,1,0,0,0
"Korea",1996,0,0,1,0,0,0
"Korea",1997,1,0,1,0,0,1
"Korea",1998,0,0,0,0,0,1
"Korea",1999,0,0,0,0,0,1
"Korea",2000,0,0,1,0,0,1
"Korea",2001,0,0,0,0,0,1
"Japan",1816,0,0,0,0,0,0
"Japan",1817,0,0,0,0,0,0
"Japan",1818,0,0,0,0,0,0
"Japan",1819,0,0,0,0,0,0
"Japan",1820,0,0,0,0,0,0
"Japan",1821,0,0,0,0,0,0
"Japan",1822,0,0,0,0,0,0
"Japan",1823,0,0,0,0,0,0
"Japan",1824,0,0,0,0,0,0
"Japan",1825,0,0,0,0,0,0
"Japan",1826,0,0,0,0,0,0
"Japan",1827,0,0,0,0,0,0
"Japan",1828,0,0,0,0,0,0
"Japan",1829,0,1,0,0,0,0
"Japan",1830,0,0,0,0,0,0
"Japan",1831,0,0,0,0,0,0
"Japan",1832,0,0,0,0,0,0
"Japan",1833,0,1,0,0,0,0
"Japan",1834,0,0,0,0,0,0
"Japan",1835,0,0,0,0,0,0
"Japan",1836,0,1,0,0,0,0
"Japan",1837,0,1,0,0,0,0
"Japan",1838,0,0,0,0,0,0
"Japan",1839,0,0,0,0,0,0
"Japan",1840,0,0,0,0,0,0
"Japan",1841,0,0,0,0,0,0
"Japan",1842,0,0,0,0,0,0
"Japan",1843,0,0,0,0,0,0
"Japan",1844,0,0,0,0,0,0
"Japan",1845,0,0,0,0,0,0
"Japan",1846,0,0,0,0,0,0
"Japan",1847,0,0,0,0,0,0
"Japan",1848,0,0,0,0,0,0
"Japan",1849,0,0,0,0,0,0
"Japan",1850,0,1,0,0,0,0
"Japan",1851,0,0,0,0,0,0
"Japan",1852,0,0,0,0,0,0
"Japan",1853,0,0,0,0,0,0
"Japan",1854,0,0,0,0,0,0
"Japan",1855,0,0,0,0,0,0
"Japan",1856,0,0,0,0,0,0
"Japan",1857,0,0,0,0,0,0
"Japan",1858,0,1,0,0,0,0
"Japan",1859,0,0,0,0,0,0
"Japan",1860,0,0,0,0,0,0
"Japan",1861,0,1,0,0,0,0
"Japan",1862,0,0,0,0,0,0
"Japan",1863,0,0,0,0,0,0
"Japan",1864,1,1,0,0,0,0
"Japan",1865,0,1,0,0,0,0
"Japan",1866,0,1,0,0,0,0
"Japan",1867,0,0,0,0,0,0
"Japan",1868,0,0,0,0,0,0
"Japan",1869,0,1,0,0,0,0
"Japan",1870,0,0,0,0,0,0
"Japan",1871,0,0,0,0,0,0
"Japan",1872,0,0,0,0,0,0
"Japan",1873,0,0,0,0,0,0
"Japan",1874,0,1,0,0,0,0
"Japan",1875,0,0,0,0,0,0
"Japan",1876,0,0,0,0,0,0
"Japan",1877,0,0,0,0,0,0
"Japan",1878,0,0,0,0,0,0
"Japan",1879,0,1,0,0,0,0
"Japan",1880,0,1,0,0,0,0
"Japan",1881,0,0,0,0,0,0
"Japan",1882,0,0,0,0,0,0
"Japan",1883,0,0,0,0,0,0
"Japan",1884,0,0,0,0,0,0
"Japan",1885,0,0,0,0,0,0
"Japan",1886,0,0,0,0,0,0
"Japan",1887,0,0,0,0,0,0
"Japan",1888,0,0,0,0,0,0
"Japan",1889,0,0,0,0,0,0
"Japan",1890,0,0,0,0,0,0
"Japan",1891,0,0,0,0,0,0
"Japan",1892,0,0,0,0,0,0
"Japan",1893,1,0,0,0,0,0
"Japan",1894,1,0,0,0,0,0
"Japan",1895,0,0,0,0,0,0
"Japan",1896,0,0,0,0,0,0
"Japan",1897,0,0,1,0,0,0
"Japan",1898,0,0,1,0,0,0
"Japan",1899,0,0,0,0,0,0
"Japan",1900,0,0,0,0,0,0
"Japan",1901,0,0,0,0,0,1
"Japan",1902,0,0,0,0,0,0
"Japan",1903,0,0,0,0,0,0
"Japan",1904,0,0,0,0,0,0
"Japan",1905,0,0,0,0,0,0
"Japan",1906,0,0,0,0,0,0
"Japan",1907,0,0,0,0,0,1
"Japan",1908,0,0,0,0,0,0
"Japan",1909,0,0,0,0,0,0
"Japan",1910,0,0,0,0,0,0
"Japan",1911,0,0,0,0,0,0
"Japan",1912,0,0,0,0,0,0
"Japan",1913,0,0,0,0,0,0
"Japan",1914,0,0,0,0,0,1
"Japan",1915,0,0,0,0,0,0
"Japan",1916,0,0,0,0,0,0
"Japan",1917,0,1,1,0,0,1
"Japan",1918,0,1,1,0,0,0
"Japan",1919,0,1,1,0,0,0
"Japan",1920,0,0,1,0,0,0
"Japan",1921,0,0,0,0,0,0
"Japan",1922,0,0,0,0,0,0
"Japan",1923,0,0,0,0,0,1
"Japan",1924,1,0,0,0,0,0
"Japan",1925,0,0,0,0,0,0
"Japan",1926,0,0,0,0,0,0
"Japan",1927,0,0,0,0,0,1
"Japan",1928,0,0,0,0,0,1
"Japan",1929,0,0,1,0,0,0
"Japan",1930,0,0,1,0,0,0
"Japan",1931,0,0,0,0,0,0
"Japan",1932,1,0,0,0,0,0
"Japan",1933,0,0,0,0,0,0
"Japan",1934,0,0,0,0,0,0
"Japan",1935,0,0,0,0,0,0
"Japan",1936,0,0,0,0,0,0
"Japan",1937,0,0,0,0,0,0
"Japan",1938,0,0,0,0,0,0
"Japan",1939,1,0,0,0,0,0
"Japan",1940,0,0,1,0,0,0
"Japan",1941,0,0,0,0,0,0
"Japan",1942,0,0,1,0,1,0
"Japan",1943,0,0,1,0,1,0
"Japan",1944,0,1,1,0,1,0
"Japan",1945,1,1,1,0,1,0
"Japan",1946,0,1,1,1,1,0
"Japan",1947,2,1,1,1,1,0
"Japan",1948,0,1,0,1,1,0
"Japan",1949,1,0,0,0,1,0
"Japan",1950,0,0,0,0,1,0
"Japan",1951,1,0,0,0,1,0
"Japan",1952,0,0,0,0,1,0
"Japan",1953,0,0,0,0,0,0
"Japan",1954,0,0,0,0,0,0
"Japan",1955,0,0,0,0,0,0
"Japan",1956,0,0,0,0,0,0
"Japan",1957,0,0,0,0,0,0
"Japan",1958,0,0,0,0,0,0
"Japan",1959,0,0,0,0,0,0
"Japan",1960,0,0,0,0,0,0
"Japan",1961,0,0,0,0,0,0
"Japan",1962,1,0,1,0,0,0
"Japan",1963,0,0,1,0,0,0
"Japan",1964,0,0,1,0,0,0
"Japan",1965,0,0,0,0,0,0
"Japan",1966,0,0,0,0,0,0
"Japan",1967,0,0,0,0,0,0
"Japan",1968,0,0,0,0,0,0
"Japan",1969,0,0,0,0,0,0
"Japan",1970,0,0,0,0,0,0
"Japan",1971,0,0,0,0,0,0
"Japan",1972,0,0,0,0,0,0
"Japan",1973,0,0,1,0,0,0
"Japan",1974,0,1,1,0,0,0
"Japan",1975,0,0,0,0,0,0
"Japan",1976,0,0,0,0,0,0
"Japan",1977,0,0,0,0,0,0
"Japan",1978,0,0,0,0,0,0
"Japan",1979,1,0,0,0,0,0
"Japan",1980,0,0,0,0,0,0
"Japan",1981,0,0,0,0,0,0
"Japan",1982,0,0,0,0,0,0
"Japan",1983,0,0,0,0,0,0
"Japan",1984,0,0,0,0,0,0
"Japan",1985,0,0,0,0,0,0
"Japan",1986,0,0,0,0,0,0
"Japan",1987,0,0,0,0,0,0
"Japan",1988,0,0,0,0,0,0
"Japan",1989,0,0,0,0,0,0
"Japan",1990,0,0,1,0,0,0
"Japan",1991,0,0,1,0,0,0
"Japan",1992,0,0,1,0,0,1
"Japan",1993,0,0,0,0,0,1
"Japan",1994,0,0,0,0,0,1
"Japan",1995,0,0,0,0,0,1
"Japan",1996,0,0,1,0,0,1
"Japan",1997,0,0,1,0,0,1
"Japan",1998,0,0,1,0,0,1
"Japan",1999,0,0,0,0,0,1
"Japan",2000,0,0,1,0,0,1
"Japan",2001,0,0,1,0,0,1
"India",1950,1,0,0,0,0,0
"India",1951,0,0,0,0,0,0
"India",1952,0,0,0,0,0,0
"India",1953,0,0,0,0,0,0
"India",1954,0,0,0,0,0,0
"India",1955,0,0,0,0,0,0
"India",1956,0,0,1,0,0,0
"India",1957,0,0,1,0,0,0
"India",1958,0,0,0,0,1,0
"India",1959,0,0,0,0,0,0
"India",1960,0,0,0,0,0,0
"India",1961,0,0,0,0,0,0
"India",1962,0,0,1,0,0,0
"India",1963,0,0,1,0,0,0
"India",1964,0,0,1,0,0,0
"India",1965,0,0,1,0,0,0
"India",1966,0,0,1,0,0,0
"India",1967,1,0,1,0,0,0
"India",1968,0,0,0,0,0,0
"India",1969,0,0,0,0,1,0
"India",1970,0,0,0,0,0,0
"India",1971,0,0,0,0,0,0
"India",1972,0,0,0,0,1,0
"India",1973,0,1,0,0,1,0
"India",1974,0,1,1,0,1,0
"India",1975,0,0,0,0,1,0
"India",1976,0,0,0,0,1,0
"India",1977,0,0,0,0,0,0
"India",1978,0,0,0,0,0,0
"India",1979,0,0,0,0,0,0
"India",1980,0,0,0,0,0,0
"India",1981,0,0,0,0,0,0
"India",1982,0,0,0,0,0,0
"India",1983,0,0,0,0,0,0
"India",1984,1,0,0,0,0,0
"India",1985,0,0,0,0,0,0
"India",1986,0,0,1,0,0,0
"India",1987,0,0,1,0,0,0
"India",1988,1,0,0,0,0,0
"India",1989,0,0,0,0,0,0
"India",1990,0,0,0,0,0,0
"India",1991,1,0,0,0,0,0
"India",1992,0,0,0,0,0,0
"India",1993,1,0,0,0,0,1
"India",1994,0,0,0,0,0,1
"India",1995,0,0,1,0,0,1
"India",1996,0,0,1,0,0,1
"India",1997,0,0,0,0,0,1
"India",1998,0,0,1,0,0,1
"India",1999,0,0,0,0,0,0
"India",2000,0,0,1,0,0,0
"India",2001,0,0,1,0,0,0
"Myanmar",1948,0,0,NA,0,0,0
"Myanmar",1949,0,1,NA,0,0,0
"Myanmar",1950,0,0,NA,0,0,0
"Myanmar",1951,0,0,NA,0,0,0
"Myanmar",1952,0,0,NA,0,0,0
"Myanmar",1953,0,0,NA,0,0,0
"Myanmar",1954,0,0,NA,0,0,0
"Myanmar",1955,0,0,NA,0,0,0
"Myanmar",1956,0,0,NA,0,0,0
"Myanmar",1957,0,0,NA,0,0,0
"Myanmar",1958,0,0,NA,0,0,0
"Myanmar",1959,0,0,NA,0,0,0
"Myanmar",1960,0,0,NA,0,0,0
"Myanmar",1961,0,0,NA,0,0,0
"Myanmar",1962,0,0,NA,0,0,0
"Myanmar",1963,0,0,NA,0,0,0
"Myanmar",1964,0,0,NA,0,0,0
"Myanmar",1965,0,0,NA,0,0,0
"Myanmar",1966,0,1,NA,0,0,0
"Myanmar",1967,0,0,NA,0,0,0
"Myanmar",1968,0,0,NA,0,0,0
"Myanmar",1969,0,0,NA,0,0,0
"Myanmar",1970,0,0,NA,0,0,0
"Myanmar",1971,0,0,NA,0,0,0
"Myanmar",1972,0,0,NA,0,0,0
"Myanmar",1973,0,1,NA,0,0,0
"Myanmar",1974,0,1,NA,0,0,0
"Myanmar",1975,1,1,NA,0,0,0
"Myanmar",1976,0,1,NA,0,0,0
"Myanmar",1977,0,0,NA,0,0,0
"Myanmar",1978,0,0,NA,0,0,0
"Myanmar",1979,0,0,NA,0,0,0
"Myanmar",1980,0,0,NA,0,0,0
"Myanmar",1981,0,0,NA,0,0,0
"Myanmar",1982,0,0,NA,0,0,0
"Myanmar",1983,0,0,NA,0,0,0
"Myanmar",1984,0,0,NA,1,0,0
"Myanmar",1985,0,0,NA,0,0,0
"Myanmar",1986,0,0,NA,0,0,0
"Myanmar",1987,0,0,NA,0,0,0
"Myanmar",1988,0,1,NA,0,0,0
"Myanmar",1989,0,1,NA,0,0,0
"Myanmar",1990,0,1,NA,0,0,0
"Myanmar",1991,0,1,NA,0,0,0
"Myanmar",1992,0,1,NA,0,0,0
"Myanmar",1993,0,1,NA,0,0,0
"Myanmar",1994,0,1,NA,0,0,0
"Myanmar",1995,0,1,NA,0,0,0
"Myanmar",1996,0,1,NA,0,0,1
"Myanmar",1997,0,1,NA,0,0,1
"Myanmar",1998,0,1,NA,0,0,1
"Myanmar",1999,0,0,NA,0,0,1
"Myanmar",2000,0,0,NA,0,0,1
"Myanmar",2001,0,1,NA,0,0,1
"Sri Lanka",1948,0,0,NA,0,0,0
"Sri Lanka",1949,0,0,NA,0,0,0
"Sri Lanka",1950,0,0,NA,0,0,0
"Sri Lanka",1951,0,0,NA,0,0,0
"Sri Lanka",1952,0,0,NA,0,0,0
"Sri Lanka",1953,0,0,NA,0,0,0
"Sri Lanka",1954,0,0,NA,0,0,0
"Sri Lanka",1955,0,0,NA,0,0,0
"Sri Lanka",1956,1,0,NA,0,0,0
"Sri Lanka",1957,0,0,NA,0,0,0
"Sri Lanka",1958,0,0,NA,0,0,0
"Sri Lanka",1959,0,0,NA,0,0,0
"Sri Lanka",1960,0,0,NA,0,0,0
"Sri Lanka",1961,0,0,NA,0,0,0
"Sri Lanka",1962,0,0,NA,0,0,0
"Sri Lanka",1963,0,0,NA,0,0,0
"Sri Lanka",1964,0,0,NA,0,0,0
"Sri Lanka",1965,0,0,NA,0,0,0
"Sri Lanka",1966,0,0,NA,0,0,0
"Sri Lanka",1967,0,0,NA,0,0,0
"Sri Lanka",1968,1,0,NA,0,0,0
"Sri Lanka",1969,0,0,NA,0,0,0
"Sri Lanka",1970,0,0,NA,0,0,0
"Sri Lanka",1971,0,0,NA,0,0,0
"Sri Lanka",1972,0,0,NA,0,0,0
"Sri Lanka",1973,0,0,NA,0,0,0
"Sri Lanka",1974,0,0,NA,0,0,0
"Sri Lanka",1975,0,0,NA,0,0,0
"Sri Lanka",1976,0,0,NA,0,0,0
"Sri Lanka",1977,1,0,NA,0,0,0
"Sri Lanka",1978,0,0,NA,0,0,0
"Sri Lanka",1979,0,0,NA,0,1,0
"Sri Lanka",1980,1,1,NA,0,0,0
"Sri Lanka",1981,0,0,NA,0,1,0
"Sri Lanka",1982,0,0,NA,0,1,0
"Sri Lanka",1983,1,0,NA,0,1,0
"Sri Lanka",1984,0,0,NA,0,0,0
"Sri Lanka",1985,0,0,NA,0,0,0
"Sri Lanka",1986,0,0,NA,0,0,0
"Sri Lanka",1987,0,0,NA,0,0,0
"Sri Lanka",1988,0,0,NA,0,0,0
"Sri Lanka",1989,1,0,NA,0,0,1
"Sri Lanka",1990,0,1,NA,0,0,1
"Sri Lanka",1991,0,0,NA,0,0,1
